Location ID,Name,Rating,No of reviews,Default URL,Image URL,Description
3571336,L'Anvers du Décor,4.5,1499,https://www.tripadvisor.com/Restaurant_Review-g187147-d3571336-Reviews-L_Anvers_du_Decor-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/ee/a1/41/moules-marinieres-a-la.jpg?w={width}&h={height}&s=1,"L’Anvers du Décor welcomes you in our restaurant to taste its traditional French cuisine. We make delicious dishes all from the freshest products. Our young and old guests will have the opportunity to taste our famous food. Thanks to our great location, we ensure non-stop service to the delight of every gourmet in the area. We are open from 8.30 am to 11.30 pm. We will show you our creativity in order to surprise you more and more, every single day. We will serve you creative and tasty food. At our restaurant, you will only find recipes that will certainly make you lick your fingers."
695071,La Petite Chaise,4.0,812,https://www.tripadvisor.com/Restaurant_Review-g187147-d695071-Reviews-La_Petite_Chaise-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/47/d9/37/caption.jpg?w={width}&h={height}&s=1,
2048741,Chameleon Restaurant,4.5,598,https://www.tripadvisor.com/Restaurant_Review-g187147-d2048741-Reviews-Chameleon_Restaurant-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/08/34/ef/street-view-chameleon.jpg?w={width}&h={height}&s=1,"Open kitchen, fresh food, everything is homemade - Lunch monday to friday menu 17 & 21 € changing every day - Diner until 11pm from monday to saturday - 3 courses menu 42 € - Check our daily (Lunch) and monthly (Diner) menu's on our website"
895817,Bistrot L'estrapade,4.5,561,https://www.tripadvisor.com/Restaurant_Review-g187147-d895817-Reviews-Bistrot_L_estrapade-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/2d/fc/d8/l-estrapade.jpg?w={width}&h={height}&s=1,
1991492,Les Botanistes,4.5,535,https://www.tripadvisor.com/Restaurant_Review-g187147-d1991492-Reviews-Les_Botanistes-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/de/5a/7b/photo0jpg.jpg?w={width}&h={height}&s=1,
719054,Le Buisson Ardent,4.5,1064,https://www.tripadvisor.com/Restaurant_Review-g187147-d719054-Reviews-Le_Buisson_Ardent-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/7f/58/91/photo1jpg.jpg?w={width}&h={height}&s=1,
719868,Les restaurants du Musée d’Orsay,4.0,1513,https://www.tripadvisor.com/Restaurant_Review-g187147-d719868-Reviews-Les_restaurants_du_Musee_d_Orsay-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/cb/5f/ad/salle-de-restaurant-c.jpg?w={width}&h={height}&s=1,"The former restaurant of the Hôtel d'Orsay, on the first floor of the museum, is still as magnificent as it was when it opened in 1900. The new furniture sets off the dazzling chandeliers and the painted and gilded ceilings of this dining room, listed as a Historic Monument. The chef Yann Landureau offers traditional French cuisine, interspersed with original dishes that are linked to the museum' current events."
778361,Restaurant Le Coupe-chou,4.0,1945,https://www.tripadvisor.com/Restaurant_Review-g187147-d778361-Reviews-Restaurant_Le_Coupe_chou-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/1c/73/4c/la-cheminee-en-ete.jpg?w={width}&h={height}&s=1,
715006,Chez Toinette,4.5,1628,https://www.tripadvisor.com/Restaurant_Review-g187147-d715006-Reviews-Chez_Toinette-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/f5/ce/d5/chez-toinette.jpg?w={width}&h={height}&s=1,Welcome on our typical Parisian place in Montmarte. We welcome you every day except Sunday from 7:00 pm We propose you nice French food and wines… You can reserve by phone or mail. Hope to see you soon
788378,Ristorante Al Caratello,4.5,2045,https://www.tripadvisor.com/Restaurant_Review-g187147-d788378-Reviews-Ristorante_Al_Caratello-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/3d/c2/d0/photo0jpg.jpg?w={width}&h={height}&s=1,
943262,Pain Vin Fromage,4.5,2153,https://www.tripadvisor.com/Restaurant_Review-g187147-d943262-Reviews-Pain_Vin_Fromage-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/79/ee/c6/caption.jpg?w={width}&h={height}&s=1,
719822,Le Perraudin,4.5,384,https://www.tripadvisor.com/Restaurant_Review-g187147-d719822-Reviews-Le_Perraudin-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/29/7f/8d/restaurant-traditionnel.jpg?w={width}&h={height}&s=1,"The Perraudin restaurant is a typical french bistrot established since 1872 in the latin district, minutes from Sorbonne University and Luxembourg gardens. France, the owner, and her team welcome you in a friendly atmosphere and propose you a traditional french cuisine, homemade with fresh products. Fixed priced menus starting 18,50€ at lunch time and 22€ for dinner. A la carte also available. Fairly priced wine list straight from producers."
1049074,Comptoir de la Gastronomie,4.5,1359,https://www.tripadvisor.com/Restaurant_Review-g187147-d1049074-Reviews-Comptoir_de_la_Gastronomie-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/83/7f/11/roasted-duck-breast-foie.jpg?w={width}&h={height}&s=1,"Traditionnal french cuisine specialized in South Ouest products. Discover our "" Classics "" composed of different kind of foie gras: pan seared, terrine or carpaccio... homemade and our well known Duck breast, Cassoulet or Snails. For fish lovers, you can taste our Scottish smoked salmon or marinated salmon Gravlax. And you can also appreciate our seasonal menu made by our Chef with fresh products. For the "" Gourmets"" who wish to bring back home some foie gras."
718079,Juveniles Wine Bar,4.5,475,https://www.tripadvisor.com/Restaurant_Review-g187147-d718079-Reviews-Juveniles_Wine_Bar-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b9/14/6c/20170629-134456-largejpg.jpg?w={width}&h={height}&s=1,
784488,Au Vieux Comptoir,4.5,837,https://www.tripadvisor.com/Restaurant_Review-g187147-d784488-Reviews-Au_Vieux_Comptoir-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b5/fd/fb/mille-feuille-fraise.jpg?w={width}&h={height}&s=1,
804935,Les Ombres,4.0,2844,https://www.tripadvisor.com/Restaurant_Review-g187147-d804935-Reviews-Les_Ombres-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/4c/97/87/les-ombres-c-julien-mouffron.jpg?w={width}&h={height}&s=1,
719131,Le Grand Vefour,4.5,1246,https://www.tripadvisor.com/Restaurant_Review-g187147-d719131-Reviews-Le_Grand_Vefour-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/71/b9/3f/grand-vefour-exterior.jpg?w={width}&h={height}&s=1,"Jewel of the 18th century ""art décoratif"" Le Grand Véfour has been the finest gourmet rendez-vous of the Parisian political, artistic and literary society for more than 200 hundred years."
1495307,7ème vin,4.5,1057,https://www.tripadvisor.com/Restaurant_Review-g187147-d1495307-Reviews-7eme_vin-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/45/52/96/7eme-vin.jpg?w={width}&h={height}&s=1,
719212,Le Petit Pontoise,4.5,1231,https://www.tripadvisor.com/Restaurant_Review-g187147-d719212-Reviews-Le_Petit_Pontoise-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/94/f1/a3/confit-de-canard-en-parmentier.jpg?w={width}&h={height}&s=1,
785782,Restaurant Victor,4.5,670,https://www.tripadvisor.com/Restaurant_Review-g187147-d785782-Reviews-Restaurant_Victor-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/d7/8e/34/photo2jpg.jpg?w={width}&h={height}&s=1,
6494517,Le Bon Georges,4.5,847,https://www.tripadvisor.com/Restaurant_Review-g187147-d6494517-Reviews-Le_Bon_Georges-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7b/84/4d/7-pour-dejeuner-de-12h.jpg?w={width}&h={height}&s=1,
719507,Bistrotters,4.5,2502,https://www.tripadvisor.com/Restaurant_Review-g187147-d719507-Reviews-Bistrotters-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/74/88/b0/pulpo.jpg?w={width}&h={height}&s=1,
7122862,Restaurant Georgette,4.5,688,https://www.tripadvisor.com/Restaurant_Review-g187147-d7122862-Reviews-Restaurant_Georgette-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/fd/c7/a4/restaurant-georgette.jpg?w={width}&h={height}&s=1,
6958622,Seb'on,4.5,1299,https://www.tripadvisor.com/Restaurant_Review-g187147-d6958622-Reviews-Seb_on-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/4e/54/66/seb-on.jpg?w={width}&h={height}&s=1,
2185868,Septime,4.0,1070,https://www.tripadvisor.com/Restaurant_Review-g187147-d2185868-Reviews-Septime-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/f8/ff/ca/septime.jpg?w={width}&h={height}&s=1,
9750183,Restaurant H,5.0,547,https://www.tripadvisor.com/Restaurant_Review-g187147-d9750183-Reviews-Restaurant_H-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/8f/50/2b/20200711-143251-largejpg.jpg?w={width}&h={height}&s=1,
14039269,Can Alegria Paris,5.0,1471,https://www.tripadvisor.com/Restaurant_Review-g187147-d14039269-Reviews-Can_Alegria_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/b7/ea/4d/poulpe-puree-de-patate.jpg?w={width}&h={height}&s=1,
1557583,Le Hide,4.5,1409,https://www.tripadvisor.com/Restaurant_Review-g187147-d1557583-Reviews-Le_Hide-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6d/2d/fc/pan-cooked-scallop.jpg?w={width}&h={height}&s=1,
8039395,Bistrot Chez France,4.5,998,https://www.tripadvisor.com/Restaurant_Review-g187147-d8039395-Reviews-Bistrot_Chez_France-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/17/54/41/la-salle.jpg?w={width}&h={height}&s=1,
833395,Restaurant Polidor,3.5,1953,https://www.tripadvisor.com/Restaurant_Review-g187147-d833395-Reviews-Restaurant_Polidor-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/21/82/df/mostrador.jpg?w={width}&h={height}&s=1,"This restaurant has been around for over 100 years and was featured in a scene from Woody Allen's film ""Midnight in Paris"""
695095,Au Bon Accueil,4.5,1042,https://www.tripadvisor.com/Restaurant_Review-g187147-d695095-Reviews-Au_Bon_Accueil-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f1/45/e7/caption.jpg?w={width}&h={height}&s=1,
779419,Le Basilic,4.0,1670,https://www.tripadvisor.com/Restaurant_Review-g187147-d779419-Reviews-Le_Basilic-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/9d/04/2a/filename-img-0330-jpg.jpg?w={width}&h={height}&s=1,
719405,Le Relais Gascon,4.5,2367,https://www.tripadvisor.com/Restaurant_Review-g187147-d719405-Reviews-Le_Relais_Gascon-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/99/3a/07/le-magret-de-canard-au.jpg?w={width}&h={height}&s=1,
800801,Au Petit Tonneau,4.5,481,https://www.tripadvisor.com/Restaurant_Review-g187147-d800801-Reviews-Au_Petit_Tonneau-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/f2/2b/07/amandine-aux-poires.jpg?w={width}&h={height}&s=1,"""Au Petit Tonneau"" Every day, French cuisine lovers rush to this lovely and welcoming spot located in the heart of Paris' 7th arrondissement, in the famous Surcouf Street. They come here, only a few steps away from the Invalides and the Eiffel Tower, to enjoy authentic, generous and traditional meals. Au Petit Tonneau is an authentic Parisian bistro that has existed over thirty years ago, offering a friendly atmosphere, accentuated by vichy tablecloths and ancient tiles embellished with fleur-de-lis, where one word prevails: ""enjoy"" ! It is also in this restaurant where Comissaire Maigret, under the pen name of Georges Simenon, habitually took a few puffs from his pipe as he was seated at his ""table of the commisaire"" to relish in his favorite dish: a veal stew, which to this day is still highly anticipated by customers. ""menu"" The cuisine of Au Petit Tonneau revisits the traditional and savory entrees that build onto the international reputation of the French gastronomy. Gourmet meals altering with the changing seasons can also boast to a great pricing for its quality, such as the veal with gravy accompanied by a simmering gratin dauphinois (cooked in cream), barely out of the oven."
814619,Babalou,4.5,1113,https://www.tripadvisor.com/Restaurant_Review-g187147-d814619-Reviews-Babalou-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/15/a2/9c/la-salle-bistrot-restaurant.jpg?w={width}&h={height}&s=1,
3693142,Le Petit Littré,4.5,780,https://www.tripadvisor.com/Restaurant_Review-g187147-d3693142-Reviews-Le_Petit_Littre-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/71/13/a9/notre-terrasse-et-potager.jpg?w={width}&h={height}&s=1,"Le Petit Littré is a typical Parisian Bistro, where you will find quality cuisine made with 100% fresh products."
4782650,Chez Mademoiselle,4.5,573,https://www.tripadvisor.com/Restaurant_Review-g187147-d4782650-Reviews-Chez_Mademoiselle-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/b4/59/a2/a-winter-evening.jpg?w={width}&h={height}&s=1,"Near the ""Marais"", situated behind the Village Saint Paul, it is a cosy Parisian restaurant. Traditional recipes, quality of food, dynamic and attentive team, this is the secret of this popular place, owned by a young couple that explains his success by the pleasure they have to own a warm place ""full of amazing characters""."
12929348,Au P'tit Curieux,5.0,865,https://www.tripadvisor.com/Restaurant_Review-g187147-d12929348-Reviews-Au_P_tit_Curieux-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/46/e3/a9/au-p-tit-curieux.jpg?w={width}&h={height}&s=1,"We offer simple, yet sophisticated and elegant fare, created from the freshest products, to delight the eyes as well as the discriminating palate. Please note that our restaurant is not suitable for children under 8 years old."
719430,Le Soufflé,4.5,2438,https://www.tripadvisor.com/Restaurant_Review-g187147-d719430-Reviews-Le_Souffle-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/9a/bc/6b/le-souffle.jpg?w={width}&h={height}&s=1,
719476,Le Violon d'Ingres,4.5,1406,https://www.tripadvisor.com/Restaurant_Review-g187147-d719476-Reviews-Le_Violon_d_Ingres-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/45/c0/9b/le-violon-d-ingres.jpg?w={width}&h={height}&s=1,
2105853,Kei Restaurant,4.5,1124,https://www.tripadvisor.com/Restaurant_Review-g187147-d2105853-Reviews-Kei_Restaurant-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1c/87/8a/photo2jpg.jpg?w={width}&h={height}&s=1,
1034252,Les Philosophes,4.0,2143,https://www.tripadvisor.com/Restaurant_Review-g187147-d1034252-Reviews-Les_Philosophes-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/94/62/69/duck-confit.jpg?w={width}&h={height}&s=1,Traditional Bistrot serving real homemade food closed in 2022 from July 25 till august 24 and in winter from December 19 till December 27.
12947099,Mayfair Garden,5.0,1187,https://www.tripadvisor.com/Restaurant_Review-g187147-d12947099-Reviews-Mayfair_Garden-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/15/f2/f9/mayfair-garden.jpg?w={width}&h={height}&s=1,"A Pakistani Indian Contemporary Restaurant Few Steps From Champs Eylees ;best Butter Chicken And Other Indian Dishes Presented In Modern Way ,,you Can Book By Our Website;"
803897,Le Poulbot,4.5,1207,https://www.tripadvisor.com/Restaurant_Review-g187147-d803897-Reviews-Le_Poulbot-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/fd/83/44/le-poulbot.jpg?w={width}&h={height}&s=1,
719869,Palais Royal Restaurant,4.5,572,https://www.tripadvisor.com/Restaurant_Review-g187147-d719869-Reviews-Palais_Royal_Restaurant-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/bf/07/d4/rdc-palais-royal-restaurant.jpg?w={width}&h={height}&s=1,
700183,Pasco,4.5,1220,https://www.tripadvisor.com/Restaurant_Review-g187147-d700183-Reviews-Pasco-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/ba/3a/cb/la-terrasse-du-pasco.jpg?w={width}&h={height}&s=1,
695171,Bistrot de L'Oulette,4.5,966,https://www.tripadvisor.com/Restaurant_Review-g187147-d695171-Reviews-Bistrot_de_L_Oulette-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ec/66/23/bistrot-de-l-oulette.jpg?w={width}&h={height}&s=1,"Bistrot de l'oulette is a local institution in Le Marais, this bistrot is ideally placed between la bastille and place des vosges, with it's authentic menu from the south west of france , it is a must if you want to enjoy the flavours of the re-visited fundamentals of french cuisine from foie gras to cassoulet. With no pretention, it is one of the best adresses in paris for it's price."
